,0
1844,orthorhombic
1845,cubic
1846,cubic
1847,cubic
1848,tetragonal
1849,cubic
1850,orthorhombic
1851,cubic
1852,cubic
1853,cubic
1854,cubic
1855,rhombohedral
1856,cubic
1857,orthorhombic
1858,orthorhombic
1859,cubic
1860,cubic
1861,cubic
1862,orthorhombic
1863,cubic
1864,orthorhombic
1865,cubic
1866,cubic
1867,orthorhombic
1868,cubic
1869,orthorhombic
1870,cubic
1871,cubic
1872,cubic
1873,cubic
1874,cubic
1875,rhombohedral
1876,cubic
1877,cubic
1878,cubic
1879,cubic
1880,orthorhombic
1881,tetragonal
1882,cubic
1883,cubic
1884,cubic
1885,cubic
1886,cubic
1887,orthorhombic
1888,cubic
1889,cubic
1890,cubic
1891,cubic
1892,cubic
1893,cubic
1894,tetragonal
1895,orthorhombic
1896,cubic
1897,orthorhombic
1898,orthorhombic
1899,cubic
1900,cubic
1901,cubic
1902,cubic
1903,cubic
1904,cubic
1905,orthorhombic
1906,orthorhombic
1907,cubic
1908,orthorhombic
1909,orthorhombic
1910,cubic
1911,cubic
1912,cubic
1913,orthorhombic
1914,cubic
1915,orthorhombic
1916,cubic
1917,cubic
1918,orthorhombic
1919,cubic
1920,cubic
1921,cubic
1922,orthorhombic
1923,cubic
1924,cubic
1925,cubic
1926,cubic
1927,orthorhombic
1928,cubic
1929,cubic
1930,cubic
1931,cubic
1932,cubic
1933,orthorhombic
1934,cubic
1935,orthorhombic
1936,cubic
1937,cubic
1938,cubic
1939,orthorhombic
1940,cubic
1941,cubic
1942,orthorhombic
1943,cubic
1944,rhombohedral
1945,orthorhombic
1946,cubic
1947,rhombohedral
1948,orthorhombic
1949,orthorhombic
1950,cubic
1951,cubic
1952,tetragonal
1953,orthorhombic
1954,cubic
1955,cubic
1956,cubic
1957,orthorhombic
1958,orthorhombic
1959,cubic
1960,orthorhombic
1961,cubic
1962,orthorhombic
1963,orthorhombic
1964,orthorhombic
1965,cubic
1966,tetragonal
1967,cubic
1968,cubic
1969,orthorhombic
1970,cubic
1971,cubic
1972,cubic
1973,cubic
1974,cubic
1975,orthorhombic
1976,cubic
1977,orthorhombic
1978,cubic
1979,cubic
1980,cubic
1981,orthorhombic
1982,cubic
1983,orthorhombic
1984,orthorhombic
1985,cubic
1986,cubic
1987,orthorhombic
1988,orthorhombic
1989,orthorhombic
1990,orthorhombic
1991,cubic
1992,cubic
1993,orthorhombic
1994,cubic
1995,cubic
1996,cubic
1997,orthorhombic
1998,cubic
1999,orthorhombic
2000,cubic
2001,cubic
2002,cubic
2003,cubic
2004,orthorhombic
2005,orthorhombic
2006,cubic
2007,cubic
2008,cubic
2009,cubic
2010,cubic
2011,orthorhombic
2012,cubic
2013,cubic
2014,cubic
2015,cubic
2016,cubic
2017,cubic
2018,orthorhombic
2019,orthorhombic
2020,orthorhombic
2021,orthorhombic
2022,cubic
2023,cubic
2024,orthorhombic
2025,cubic
2026,cubic
2027,orthorhombic
2028,cubic
2029,orthorhombic
2030,cubic
2031,orthorhombic
2032,orthorhombic
2033,orthorhombic
2034,orthorhombic
2035,cubic
2036,orthorhombic
2037,rhombohedral
2038,cubic
2039,cubic
2040,cubic
2041,cubic
2042,cubic
2043,tetragonal
2044,orthorhombic
2045,rhombohedral
2046,cubic
2047,cubic
2048,orthorhombic
2049,orthorhombic
2050,cubic
2051,tetragonal
2052,cubic
2053,orthorhombic
2054,cubic
2055,cubic
2056,cubic
2057,orthorhombic
2058,cubic
2059,orthorhombic
2060,cubic
2061,orthorhombic
2062,orthorhombic
2063,cubic
2064,orthorhombic
2065,cubic
2066,orthorhombic
2067,orthorhombic
2068,orthorhombic
2069,cubic
2070,tetragonal
2071,cubic
2072,orthorhombic
2073,cubic
2074,orthorhombic
2075,cubic
2076,tetragonal
2077,cubic
2078,orthorhombic
2079,cubic
2080,cubic
2081,cubic
2082,orthorhombic
2083,cubic
2084,orthorhombic
2085,cubic
2086,cubic
2087,orthorhombic
2088,orthorhombic
2089,cubic
2090,cubic
2091,cubic
2092,cubic
2093,cubic
2094,cubic
2095,orthorhombic
2096,orthorhombic
2097,orthorhombic
2098,cubic
2099,cubic
2100,cubic
2101,cubic
2102,cubic
2103,cubic
2104,cubic
2105,cubic
2106,cubic
2107,cubic
2108,cubic
2109,cubic
2110,orthorhombic
2111,orthorhombic
2112,cubic
2113,cubic
2114,cubic
2115,cubic
2116,cubic
2117,orthorhombic
2118,cubic
2119,orthorhombic
2120,orthorhombic
2121,cubic
2122,tetragonal
2123,cubic
2124,tetragonal
2125,cubic
2126,cubic
2127,orthorhombic
2128,cubic
2129,cubic
2130,cubic
2131,cubic
2132,cubic
2133,orthorhombic
2134,orthorhombic
2135,tetragonal
2136,cubic
2137,orthorhombic
2138,orthorhombic
2139,rhombohedral
2140,cubic
2141,cubic
2142,cubic
2143,orthorhombic
2144,cubic
2145,cubic
2146,cubic
2147,cubic
2148,orthorhombic
2149,cubic
2150,cubic
2151,cubic
2152,orthorhombic
2153,orthorhombic
2154,cubic
2155,cubic
2156,cubic
2157,cubic
2158,tetragonal
2159,orthorhombic
2160,orthorhombic
2161,orthorhombic
2162,cubic
2163,cubic
2164,cubic
2165,cubic
2166,cubic
2167,cubic
2168,cubic
2169,cubic
2170,cubic
2171,cubic
2172,cubic
2173,cubic
2174,cubic
2175,cubic
2176,orthorhombic
2177,orthorhombic
2178,cubic
2179,cubic
2180,orthorhombic
2181,cubic
2182,orthorhombic
2183,orthorhombic
2184,cubic
2185,orthorhombic
2186,cubic
2187,orthorhombic
2188,cubic
2189,orthorhombic
2190,cubic
2191,cubic
2192,cubic
2193,cubic
2194,orthorhombic
2195,cubic
2196,cubic
2197,cubic
2198,rhombohedral
2199,cubic
2200,orthorhombic
2201,cubic
2202,cubic
2203,cubic
2204,orthorhombic
2205,cubic
2206,cubic
2207,cubic
2208,cubic
2209,rhombohedral
2210,rhombohedral
2211,cubic
2212,orthorhombic
2213,cubic
2214,cubic
2215,cubic
2216,orthorhombic
2217,orthorhombic
2218,cubic
2219,cubic
2220,tetragonal
2221,rhombohedral
2222,cubic
2223,cubic
2224,cubic
2225,orthorhombic
2226,cubic
2227,orthorhombic
2228,cubic
2229,cubic
2230,cubic
2231,orthorhombic
2232,orthorhombic
2233,cubic
2234,orthorhombic
2235,orthorhombic
2236,cubic
2237,orthorhombic
2238,rhombohedral
2239,orthorhombic
2240,cubic
2241,rhombohedral
2242,cubic
2243,cubic
2244,orthorhombic
2245,cubic
2246,cubic
2247,orthorhombic
2248,cubic
2249,cubic
2250,cubic
2251,cubic
2252,cubic
2253,cubic
2254,cubic
2255,rhombohedral
2256,cubic
2257,cubic
2258,orthorhombic
2259,cubic
2260,cubic
2261,tetragonal
2262,orthorhombic
2263,orthorhombic
2264,cubic
2265,orthorhombic
2266,cubic
2267,tetragonal
2268,cubic
2269,orthorhombic
2270,rhombohedral
2271,cubic
2272,cubic
2273,cubic
2274,cubic
2275,cubic
2276,orthorhombic
2277,cubic
2278,cubic
2279,orthorhombic
2280,cubic
2281,cubic
2282,cubic
2283,cubic
2284,cubic
2285,orthorhombic
2286,cubic
2287,cubic
2288,cubic
2289,orthorhombic
2290,rhombohedral
2291,rhombohedral
2292,orthorhombic
2293,orthorhombic
2294,cubic
2295,orthorhombic
2296,orthorhombic
2297,cubic
2298,cubic
2299,orthorhombic
2300,cubic
2301,cubic
2302,rhombohedral
2303,orthorhombic
2304,cubic
2305,rhombohedral
2306,orthorhombic
2307,orthorhombic
2308,cubic
2309,cubic
2310,orthorhombic
2311,cubic
2312,rhombohedral
2313,cubic
2314,cubic
2315,cubic
2316,cubic
2317,cubic
2318,cubic
2319,orthorhombic
2320,cubic
2321,cubic
2322,cubic
2323,cubic
2324,cubic
2325,cubic
2326,orthorhombic
2327,cubic
2328,cubic
2329,cubic
2330,rhombohedral
2331,orthorhombic
2332,cubic
2333,orthorhombic
2334,cubic
2335,cubic
2336,cubic
2337,cubic
2338,cubic
2339,cubic
2340,cubic
2341,cubic
2342,orthorhombic
2343,cubic
2344,orthorhombic
2345,cubic
2346,orthorhombic
2347,cubic
2348,orthorhombic
2349,cubic
2350,orthorhombic
2351,cubic
2352,orthorhombic
2353,cubic
2354,orthorhombic
2355,orthorhombic
2356,cubic
2357,cubic
2358,cubic
2359,cubic
2360,cubic
2361,cubic
2362,orthorhombic
2363,orthorhombic
2364,cubic
2365,cubic
2366,orthorhombic
2367,cubic
2368,rhombohedral
2369,cubic
2370,orthorhombic
2371,orthorhombic
2372,cubic
2373,cubic
2374,tetragonal
2375,cubic
2376,orthorhombic
2377,cubic
2378,orthorhombic
2379,orthorhombic
2380,cubic
2381,orthorhombic
2382,cubic
2383,cubic
2384,orthorhombic
2385,cubic
2386,orthorhombic
2387,orthorhombic
2388,orthorhombic
2389,cubic
2390,cubic
2391,cubic
2392,cubic
2393,orthorhombic
2394,cubic
2395,cubic
2396,cubic
2397,orthorhombic
2398,cubic
2399,orthorhombic
2400,cubic
2401,tetragonal
2402,cubic
2403,orthorhombic
2404,cubic
2405,cubic
2406,cubic
2407,cubic
2408,cubic
2409,cubic
2410,cubic
2411,orthorhombic
2412,cubic
2413,orthorhombic
2414,cubic
2415,orthorhombic
2416,cubic
2417,cubic
2418,cubic
2419,rhombohedral
2420,cubic
2421,cubic
2422,cubic
2423,orthorhombic
2424,cubic
2425,orthorhombic
2426,rhombohedral
2427,cubic
2428,cubic
2429,cubic
2430,orthorhombic
2431,cubic
2432,cubic
2433,cubic
2434,rhombohedral
2435,orthorhombic
2436,orthorhombic
2437,orthorhombic
2438,cubic
2439,cubic
2440,cubic
2441,cubic
2442,cubic
2443,cubic
2444,cubic
2445,orthorhombic
2446,orthorhombic
2447,orthorhombic
2448,cubic
2449,cubic
2450,orthorhombic
2451,tetragonal
2452,cubic
2453,rhombohedral
2454,orthorhombic
2455,rhombohedral
2456,cubic
2457,cubic
2458,cubic
2459,cubic
2460,cubic
2461,cubic
2462,cubic
2463,cubic
2464,orthorhombic
2465,orthorhombic
2466,orthorhombic
2467,cubic
2468,orthorhombic
2469,cubic
2470,cubic
2471,cubic
2472,cubic
2473,cubic
2474,cubic
2475,cubic
2476,cubic
2477,rhombohedral
2478,orthorhombic
2479,cubic
2480,cubic
2481,cubic
2482,cubic
2483,orthorhombic
2484,cubic
2485,cubic
2486,cubic
2487,cubic
2488,cubic
2489,cubic
2490,cubic
2491,cubic
2492,cubic
2493,cubic
2494,orthorhombic
2495,cubic
2496,cubic
2497,cubic
2498,cubic
2499,orthorhombic
2500,orthorhombic
2501,cubic
2502,orthorhombic
2503,cubic
2504,cubic
2505,orthorhombic
2506,cubic
2507,cubic
2508,orthorhombic
2509,cubic
2510,cubic
2511,orthorhombic
2512,orthorhombic
2513,cubic
2514,cubic
2515,cubic
2516,orthorhombic
2517,cubic
2518,cubic
2519,orthorhombic
2520,cubic
2521,cubic
2522,cubic
2523,cubic
2524,cubic
2525,orthorhombic
2526,orthorhombic
2527,cubic
2528,orthorhombic
2529,orthorhombic
2530,cubic
2531,tetragonal
2532,orthorhombic
2533,rhombohedral
2534,cubic
2535,orthorhombic
2536,orthorhombic
2537,cubic
2538,cubic
2539,cubic
2540,cubic
2541,cubic
2542,cubic
2543,cubic
2544,cubic
2545,cubic
2546,orthorhombic
2547,rhombohedral
2548,cubic
2549,cubic
2550,cubic
2551,cubic
2552,cubic
2553,cubic
2554,rhombohedral
2555,cubic
2556,cubic
2557,orthorhombic
2558,orthorhombic
2559,cubic
2560,cubic
2561,cubic
2562,cubic
2563,cubic
2564,tetragonal
2565,cubic
2566,orthorhombic
2567,orthorhombic
2568,orthorhombic
2569,cubic
2570,cubic
2571,cubic
2572,orthorhombic
2573,orthorhombic
2574,orthorhombic
2575,orthorhombic
2576,orthorhombic
2577,orthorhombic
2578,rhombohedral
2579,cubic
2580,cubic
2581,cubic
2582,cubic
2583,cubic
2584,cubic
2585,orthorhombic
2586,tetragonal
2587,cubic
2588,cubic
2589,rhombohedral
2590,cubic
2591,cubic
2592,cubic
2593,cubic
2594,cubic
2595,orthorhombic
2596,cubic
2597,cubic
2598,cubic
2599,cubic
2600,cubic
2601,cubic
2602,tetragonal
2603,orthorhombic
2604,orthorhombic
2605,cubic
2606,cubic
2607,cubic
2608,tetragonal
2609,orthorhombic
2610,orthorhombic
2611,orthorhombic
2612,cubic
2613,cubic
2614,orthorhombic
2615,cubic
2616,orthorhombic
2617,orthorhombic
2618,orthorhombic
2619,rhombohedral
2620,cubic
2621,orthorhombic
2622,orthorhombic
2623,cubic
2624,cubic
2625,orthorhombic
2626,cubic
2627,cubic
2628,cubic
2629,tetragonal
2630,cubic
2631,cubic
2632,orthorhombic
2633,cubic
2634,cubic
2635,cubic
2636,cubic
2637,cubic
2638,orthorhombic
2639,cubic
2640,orthorhombic
2641,cubic
2642,cubic
2643,orthorhombic
2644,orthorhombic
2645,orthorhombic
2646,cubic
2647,cubic
2648,cubic
2649,orthorhombic
2650,cubic
2651,orthorhombic
2652,rhombohedral
2653,cubic
2654,cubic
2655,cubic
2656,orthorhombic
2657,cubic
2658,cubic
2659,cubic
2660,rhombohedral
2661,cubic
2662,cubic
2663,orthorhombic
2664,cubic
2665,orthorhombic
2666,orthorhombic
2667,cubic
2668,cubic
2669,cubic
2670,rhombohedral
2671,cubic
2672,cubic
2673,cubic
2674,cubic
2675,orthorhombic
2676,cubic
2677,orthorhombic
2678,cubic
2679,orthorhombic
2680,rhombohedral
2681,cubic
2682,cubic
2683,cubic
2684,cubic
2685,cubic
2686,orthorhombic
2687,orthorhombic
2688,cubic
2689,cubic
2690,orthorhombic
2691,cubic
2692,cubic
2693,cubic
2694,orthorhombic
2695,cubic
2696,rhombohedral
2697,cubic
2698,cubic
2699,cubic
2700,cubic
2701,cubic
2702,cubic
2703,cubic
2704,cubic
2705,tetragonal
2706,orthorhombic
2707,orthorhombic
2708,cubic
2709,cubic
2710,cubic
2711,cubic
2712,cubic
2713,cubic
2714,rhombohedral
2715,cubic
2716,cubic
2717,cubic
2718,orthorhombic
2719,cubic
2720,cubic
2721,cubic
2722,rhombohedral
2723,cubic
2724,cubic
2725,cubic
2726,orthorhombic
2727,cubic
2728,rhombohedral
2729,orthorhombic
2730,rhombohedral
2731,orthorhombic
2732,cubic
2733,cubic
2734,cubic
2735,rhombohedral
2736,orthorhombic
2737,orthorhombic
2738,orthorhombic
2739,cubic
2740,cubic
2741,cubic
2742,cubic
2743,cubic
2744,cubic
2745,cubic
2746,cubic
2747,cubic
2748,cubic
2749,cubic
2750,cubic
2751,cubic
2752,cubic
2753,orthorhombic
2754,orthorhombic
2755,cubic
2756,cubic
2757,cubic
2758,cubic
2759,orthorhombic
2760,cubic
2761,orthorhombic
2762,cubic
2763,orthorhombic
2764,cubic
2765,cubic
2766,orthorhombic
2767,cubic
2768,orthorhombic
2769,orthorhombic
2770,cubic
2771,cubic
2772,orthorhombic
2773,orthorhombic
2774,orthorhombic
2775,orthorhombic
2776,rhombohedral
2777,cubic
2778,cubic
2779,cubic
2780,cubic
2781,orthorhombic
2782,cubic
2783,cubic
2784,cubic
2785,cubic
2786,orthorhombic
2787,cubic
2788,orthorhombic
2789,cubic
2790,cubic
2791,cubic
2792,cubic
2793,orthorhombic
2794,cubic
2795,cubic
2796,rhombohedral
2797,orthorhombic
2798,cubic
2799,cubic
2800,cubic
2801,cubic
2802,orthorhombic
2803,cubic
2804,tetragonal
2805,cubic
2806,orthorhombic
2807,orthorhombic
2808,cubic
2809,cubic
2810,rhombohedral
2811,cubic
2812,cubic
2813,cubic
2814,orthorhombic
2815,cubic
2816,cubic
2817,rhombohedral
2818,cubic
2819,orthorhombic
2820,cubic
2821,cubic
2822,cubic
2823,cubic
2824,orthorhombic
2825,cubic
2826,cubic
2827,cubic
2828,orthorhombic
2829,cubic
2830,tetragonal
2831,cubic
2832,cubic
2833,cubic
2834,rhombohedral
2835,orthorhombic
2836,cubic
2837,cubic
2838,cubic
2839,cubic
2840,tetragonal
2841,cubic
2842,cubic
2843,cubic
2844,rhombohedral
2845,cubic
2846,cubic
2847,orthorhombic
2848,cubic
2849,cubic
2850,orthorhombic
2851,cubic
2852,cubic
2853,rhombohedral
2854,cubic
2855,cubic
2856,cubic
2857,cubic
2858,cubic
2859,cubic
2860,orthorhombic
2861,cubic
2862,cubic
2863,orthorhombic
2864,cubic
2865,orthorhombic
2866,cubic
2867,cubic
2868,orthorhombic
2869,cubic
2870,orthorhombic
2871,orthorhombic
2872,tetragonal
2873,cubic
2874,orthorhombic
2875,cubic
2876,orthorhombic
2877,orthorhombic
2878,cubic
2879,orthorhombic
2880,orthorhombic
2881,cubic
2882,cubic
2883,cubic
2884,cubic
2885,cubic
2886,orthorhombic
2887,cubic
2888,cubic
2889,cubic
2890,cubic
2891,cubic
2892,cubic
2893,orthorhombic
2894,cubic
2895,cubic
2896,cubic
2897,orthorhombic
2898,cubic
2899,orthorhombic
2900,orthorhombic
2901,cubic
2902,cubic
2903,orthorhombic
2904,orthorhombic
2905,cubic
2906,orthorhombic
2907,orthorhombic
2908,cubic
2909,cubic
2910,orthorhombic
2911,cubic
2912,cubic
2913,cubic
2914,orthorhombic
2915,cubic
2916,cubic
2917,cubic
2918,cubic
2919,cubic
2920,orthorhombic
2921,cubic
2922,rhombohedral
2923,cubic
2924,orthorhombic
2925,cubic
2926,cubic
2927,cubic
2928,cubic
2929,cubic
2930,rhombohedral
2931,cubic
2932,orthorhombic
2933,orthorhombic
2934,cubic
2935,cubic
2936,orthorhombic
2937,cubic
2938,cubic
2939,cubic
2940,cubic
2941,orthorhombic
2942,cubic
2943,cubic
2944,orthorhombic
2945,cubic
2946,tetragonal
2947,cubic
2948,rhombohedral
2949,cubic
2950,orthorhombic
2951,cubic
2952,orthorhombic
2953,cubic
2954,cubic
2955,cubic
2956,orthorhombic
2957,cubic
2958,cubic
2959,cubic
2960,cubic
2961,cubic
2962,cubic
2963,cubic
2964,orthorhombic
2965,orthorhombic
2966,orthorhombic
2967,orthorhombic
2968,cubic
2969,cubic
2970,cubic
2971,cubic
2972,cubic
2973,cubic
2974,orthorhombic
2975,cubic
2976,orthorhombic
2977,cubic
2978,tetragonal
2979,cubic
2980,orthorhombic
2981,orthorhombic
2982,cubic
2983,orthorhombic
2984,cubic
2985,orthorhombic
2986,tetragonal
2987,cubic
2988,orthorhombic
2989,rhombohedral
2990,cubic
2991,orthorhombic
2992,cubic
2993,orthorhombic
2994,orthorhombic
2995,orthorhombic
2996,cubic
2997,cubic
2998,cubic
2999,cubic
3000,orthorhombic
3001,orthorhombic
3002,cubic
3003,orthorhombic
3004,cubic
3005,cubic
3006,orthorhombic
3007,orthorhombic
3008,cubic
3009,cubic
3010,cubic
3011,orthorhombic
3012,orthorhombic
3013,orthorhombic
3014,cubic
3015,orthorhombic
3016,cubic
3017,orthorhombic
3018,cubic
3019,orthorhombic
3020,orthorhombic
3021,cubic
3022,tetragonal
3023,rhombohedral
3024,orthorhombic
3025,rhombohedral
3026,cubic
3027,cubic
3028,orthorhombic
3029,cubic
3030,orthorhombic
3031,cubic
3032,cubic
3033,cubic
3034,cubic
3035,tetragonal
3036,cubic
3037,cubic
3038,cubic
3039,cubic
3040,cubic
3041,tetragonal
3042,orthorhombic
3043,cubic
3044,cubic
3045,cubic
3046,cubic
3047,cubic
3048,orthorhombic
3049,cubic
3050,orthorhombic
3051,orthorhombic
3052,orthorhombic
3053,orthorhombic
3054,orthorhombic
3055,cubic
3056,orthorhombic
3057,orthorhombic
3058,cubic
3059,orthorhombic
3060,orthorhombic
3061,cubic
3062,orthorhombic
3063,orthorhombic
3064,cubic
3065,cubic
3066,cubic
3067,cubic
3068,orthorhombic
3069,cubic
3070,cubic
3071,cubic
3072,cubic
3073,cubic
3074,orthorhombic
3075,cubic
3076,orthorhombic
3077,orthorhombic
3078,orthorhombic
3079,cubic
3080,cubic
3081,rhombohedral
3082,cubic
3083,cubic
3084,orthorhombic
3085,orthorhombic
3086,cubic
3087,cubic
3088,cubic
3089,cubic
3090,cubic
3091,cubic
3092,orthorhombic
3093,cubic
3094,cubic
3095,cubic
3096,orthorhombic
3097,cubic
3098,cubic
3099,rhombohedral
3100,cubic
3101,cubic
3102,cubic
3103,rhombohedral
3104,orthorhombic
3105,cubic
3106,cubic
3107,cubic
3108,cubic
3109,cubic
3110,orthorhombic
3111,orthorhombic
3112,cubic
3113,cubic
3114,orthorhombic
3115,cubic
3116,cubic
3117,cubic
3118,orthorhombic
3119,orthorhombic
3120,cubic
3121,cubic
3122,cubic
3123,orthorhombic
3124,cubic
3125,cubic
3126,cubic
3127,cubic
3128,orthorhombic
3129,cubic
3130,cubic
3131,cubic
3132,cubic
3133,cubic
3134,orthorhombic
3135,orthorhombic
3136,cubic
3137,orthorhombic
3138,rhombohedral
3139,cubic
3140,orthorhombic
3141,rhombohedral
3142,cubic
3143,cubic
3144,orthorhombic
3145,orthorhombic
3146,cubic
3147,cubic
3148,cubic
3149,orthorhombic
3150,orthorhombic
3151,cubic
3152,cubic
3153,tetragonal
3154,cubic
3155,rhombohedral
3156,orthorhombic
3157,cubic
3158,cubic
3159,cubic
3160,cubic
3161,orthorhombic
3162,cubic
3163,cubic
3164,orthorhombic
3165,cubic
3166,tetragonal
3167,orthorhombic
3168,cubic
3169,cubic
3170,orthorhombic
3171,cubic
3172,orthorhombic
3173,cubic
3174,cubic
3175,rhombohedral
3176,cubic
3177,cubic
3178,cubic
3179,orthorhombic
3180,cubic
3181,orthorhombic
3182,orthorhombic
3183,cubic
3184,cubic
3185,orthorhombic
3186,orthorhombic
3187,cubic
3188,cubic
3189,orthorhombic
3190,cubic
3191,cubic
3192,orthorhombic
3193,cubic
3194,cubic
3195,cubic
3196,cubic
3197,rhombohedral
3198,cubic
3199,cubic
3200,cubic
3201,rhombohedral
3202,cubic
3203,cubic
3204,cubic
3205,cubic
3206,rhombohedral
3207,cubic
3208,cubic
3209,cubic
3210,cubic
3211,cubic
3212,cubic
3213,cubic
3214,cubic
3215,cubic
3216,orthorhombic
3217,cubic
3218,cubic
3219,cubic
3220,cubic
3221,orthorhombic
3222,rhombohedral
3223,cubic
3224,cubic
3225,cubic
3226,cubic
3227,cubic
3228,cubic
3229,cubic
3230,orthorhombic
3231,cubic
3232,orthorhombic
3233,orthorhombic
3234,cubic
3235,cubic
3236,orthorhombic
3237,orthorhombic
3238,cubic
3239,cubic
3240,cubic
3241,cubic
3242,cubic
3243,orthorhombic
3244,orthorhombic
3245,orthorhombic
3246,orthorhombic
3247,cubic
3248,cubic
3249,cubic
3250,cubic
3251,orthorhombic
3252,cubic
3253,orthorhombic
3254,orthorhombic
3255,orthorhombic
3256,cubic
3257,cubic
3258,cubic
3259,cubic
3260,cubic
3261,cubic
3262,orthorhombic
3263,cubic
3264,orthorhombic
3265,cubic
3266,cubic
3267,orthorhombic
3268,cubic
3269,cubic
3270,cubic
3271,cubic
3272,cubic
3273,rhombohedral
3274,orthorhombic
3275,orthorhombic
3276,cubic
3277,orthorhombic
3278,cubic
3279,cubic
3280,orthorhombic
3281,tetragonal
3282,orthorhombic
3283,orthorhombic
3284,cubic
3285,cubic
3286,orthorhombic
3287,orthorhombic
3288,cubic
3289,orthorhombic
3290,tetragonal
3291,cubic
3292,orthorhombic
3293,cubic
3294,orthorhombic
3295,cubic
3296,tetragonal
3297,cubic
3298,cubic
3299,cubic
3300,cubic
3301,cubic
3302,orthorhombic
3303,orthorhombic
3304,cubic
3305,orthorhombic
3306,orthorhombic
3307,cubic
3308,rhombohedral
3309,orthorhombic
3310,orthorhombic
3311,rhombohedral
3312,cubic
3313,orthorhombic
3314,cubic
3315,cubic
3316,orthorhombic
3317,cubic
3318,orthorhombic
3319,cubic
3320,rhombohedral
3321,orthorhombic
3322,cubic
3323,cubic
3324,orthorhombic
3325,cubic
3326,cubic
3327,cubic
3328,orthorhombic
3329,cubic
3330,cubic
3331,rhombohedral
3332,cubic
3333,cubic
3334,rhombohedral
3335,cubic
3336,cubic
3337,orthorhombic
3338,cubic
3339,cubic
3340,cubic
3341,cubic
3342,rhombohedral
3343,cubic
3344,cubic
3345,rhombohedral
3346,orthorhombic
3347,cubic
3348,cubic
3349,cubic
3350,orthorhombic
3351,cubic
3352,cubic
3353,orthorhombic
3354,orthorhombic
3355,cubic
3356,cubic
3357,cubic
3358,cubic
3359,cubic
3360,cubic
3361,cubic
3362,cubic
3363,orthorhombic
3364,tetragonal
3365,cubic
3366,cubic
3367,cubic
3368,cubic
3369,rhombohedral
3370,cubic
3371,cubic
3372,rhombohedral
3373,cubic
3374,cubic
3375,cubic
3376,cubic
3377,cubic
3378,cubic
3379,orthorhombic
3380,cubic
3381,cubic
3382,orthorhombic
3383,cubic
3384,orthorhombic
3385,cubic
3386,cubic
3387,orthorhombic
3388,cubic
3389,cubic
3390,cubic
3391,cubic
3392,cubic
3393,cubic
3394,orthorhombic
3395,cubic
3396,orthorhombic
3397,orthorhombic
3398,cubic
3399,cubic
3400,cubic
3401,orthorhombic
3402,cubic
3403,orthorhombic
3404,cubic
3405,cubic
3406,cubic
3407,cubic
3408,cubic
3409,cubic
3410,rhombohedral
3411,rhombohedral
3412,cubic
3413,cubic
3414,cubic
3415,cubic
3416,cubic
3417,cubic
3418,cubic
3419,cubic
3420,cubic
3421,orthorhombic
3422,orthorhombic
3423,cubic
3424,rhombohedral
3425,rhombohedral
3426,cubic
3427,orthorhombic
3428,orthorhombic
3429,cubic
3430,cubic
3431,orthorhombic
3432,cubic
3433,cubic
3434,cubic
3435,cubic
